strategy,strategy_type,activation_time,entry_time,exit_time,spot_price_at_entry,spot_price_at_exit,option_type,strike_price,strike_type,entry_premium,exit_premium,premium_change,lots,lot_size,investment,pnl,net_pnl,return_percentage,is_win,exit_reason,holding_minutes,signal_reason,entry_delta,entry_theta,entry_vega,entry_gamma,exit_delta,exit_theta,exit_vega,exit_gamma,delta_change,theta_change,vega_change,gamma_change,market_rsi,market_sma_20,market_volume,market_volume_sma,market_price_change,market_high_low_range,brokerage,risk_reward_ratio,max_profit_potential,max_loss_potential
TREND_FOLLOWING_OPTIMIZED,FROZEN,2026-03-27 14:00:07.140822,2026-03-27 14:00:07.140822,2026-03-27 14:11:32.937851476,24686.54,24691.681377856974,PE,24700.0,ATM,142.47999999999956,158.12445217131997,15.64445217132041,1,50,7123.999999999978,782.2226085660204,742.2226085660204,10.98010399446972,True,TARGET_ACHIEVED,6.2225087508359,Trend frozen,0.5,-0.05,0.2,0.02,0.49416581759107764,-0.0482544942681998,0.20203819962252273,0.024660401517474142,-0.0058341824089223615,0.0017455057318002051,0.0020381996225227184,0.0046604015174741414,86.50521503071715,24636.295000000002,986245.0,1019014.7,-0.0002879282730581245,0.002281000091547917,40,3.1999999999999997,569.9199999999983,178.09999999999945
BOLLINGER_SQUEEZE_LOSING,RE-OPTIMIZED,2026-03-27 14:00:07.140822,2026-03-27 14:00:07.140822,2026-03-27 14:10:32.207081978,24686.54,24770.625748564173,PE,24700.0,ATM,142.47999999999956,154.98112845248764,12.501128452488075,1,50,7123.999999999978,625.0564226244037,585.0564226244037,8.773953153065772,True,TARGET_ACHIEVED,9.666685226735144,Bollinger re-optimized,0.5,-0.05,0.2,0.02,0.5232949227718364,-0.04911290780136121,0.18557631933655555,0.023614869268251133,0.023294922771836424,0.000887092198638792,-0.01442368066344446,0.003614869268251133,86.50521503071715,24636.295000000002,986245.0,1019014.7,-0.0002879282730581245,0.002281000091547917,40,3.1999999999999997,569.9199999999983,178.09999999999945
MULTI_TIMEFRAME_LOSING,FROZEN,2026-03-27 14:15:07.140822,2026-03-27 14:15:07.140822,2026-03-27 14:21:21.723950365,24721.08,24794.714411023666,PE,24700.0,ATM,142.47999999999956,140.49036188845113,-1.9896381115484303,1,50,7123.999999999978,-99.48190557742151,-139.48190557742151,-1.396433261895309,False,STOP_LOSS,10.017610087826952,Multi-timeframe frozen,0.5,-0.05,0.2,0.02,0.45538825068051203,-0.045381486530168214,0.1876882609759988,0.022622617649724258,-0.04461174931948797,0.004618513469831789,-0.012311739024001206,0.0026226176497242577,57.770808442851845,24710.566,525744.0,1008336.35,-0.0005756949980836312,0.0021245026511786877,40,3.1999999999999997,569.9199999999983,178.09999999999945
AI_ENHANCED_LOSING,FROZEN,2026-03-27 14:15:07.140822,2026-03-27 14:15:07.140822,2026-03-27 14:26:21.334258614,24721.08,24959.672860276358,PE,24700.0,ATM,142.47999999999956,158.19917288882928,15.719172888829718,1,50,7123.999999999978,785.9586444414858,745.9586444414858,11.03254694611859,True,TARGET_ACHIEVED,9.608211034522512,AI enhanced frozen,0.5,-0.05,0.2,0.02,0.5291058149771434,-0.05627848729221764,0.1835235294284523,0.015367445839745933,0.029105814977143374,-0.006278487292217638,-0.01647647057154772,-0.0046325541602540675,57.770808442851845,24710.566,525744.0,1008336.35,-0.0005756949980836312,0.0021245026511786877,40,3.1999999999999997,569.9199999999983,178.09999999999945
RSI_DIVERGENCE_LOSING,FROZEN,2026-03-27 14:15:07.140822,2026-03-27 14:15:07.140822,2026-03-27 14:20:42.560445658,24721.08,25005.139025123382,PE,24700.0,ATM,142.47999999999956,152.87166637526067,10.39166637526111,1,50,7123.999999999978,519.5833187630556,479.58331876305556,7.293421094371942,True,TARGET_ACHIEVED,11.419312315861692,RSI frozen,0.5,-0.05,0.2,0.02,0.5424513539578338,-0.04699917554625526,0.19995208487747618,0.01959536627060746,0.04245135395783384,0.0030008244537447423,-4.79151225238339e-05,-0.0004046337293925409,57.770808442851845,24710.566,525744.0,1008336.35,-0.0005756949980836312,0.0021245026511786877,40,3.1999999999999997,569.9199999999983,178.09999999999945
TREND_FOLLOWING_OPTIMIZED,FROZEN,2026-03-27 14:15:07.140822,2026-03-27 14:15:07.140822,2026-03-27 14:21:22.305522354,24721.08,25198.539592756166,PE,24700.0,ATM,142.47999999999956,153.66209243481225,11.182092434812688,1,50,7123.999999999978,559.1046217406345,519.1046217406345,7.848183909891018,True,TARGET_ACHIEVED,11.166417975509969,Trend frozen,0.5,-0.05,0.2,0.02,0.5032575178598159,-0.04161474169735396,0.2050150634197079,0.01888472504316204,0.0032575178598158727,0.00838525830264604,0.005015063419707894,-0.001115274956837959,57.770808442851845,24710.566,525744.0,1008336.35,-0.0005756949980836312,0.0021245026511786877,40,3.1999999999999997,569.9199999999983,178.09999999999945
MACD_DIVERGENCE_LOSING,RE-OPTIMIZED,2026-03-27 14:15:07.140822,2026-03-27 14:15:07.140822,2026-03-27 14:22:55.313994559,24721.08,24782.229038079873,PE,24700.0,ATM,142.47999999999956,153.79816643624997,11.318166436250408,1,50,7123.999999999978,565.9083218125204,525.9083218125204,7.9436878412762795,True,TARGET_ACHIEVED,8.293301986885398,MACD re-optimized,0.5,-0.05,0.2,0.02,0.5474352909062972,-0.058003456721809996,0.2130673982631629,0.022232125233868683,0.04743529090629717,-0.008003456721809993,0.013067398263162888,0.002232125233868683,57.770808442851845,24710.566,525744.0,1008336.35,-0.0005756949980836312,0.0021245026511786877,40,3.1999999999999997,569.9199999999983,178.09999999999945
MULTI_TIMEFRAME_LOSING,FROZEN,2026-03-27 14:30:07.140822,2026-03-27 14:30:07.140822,2026-03-27 14:37:34.908649274,24717.32,25105.032074761002,PE,24700.0,ATM,142.47999999999956,157.4253826067058,14.945382606706232,1,50,7123.999999999978,747.2691303353116,707.2691303353116,10.489459999091997,True,TARGET_ACHIEVED,8.399189205009982,Multi-timeframe frozen,0.5,-0.05,0.2,0.02,0.4802435390966,-0.046393617551599764,0.21456799313672442,0.017613543576528976,-0.019756460903399997,0.003606382448400239,0.014567993136724411,-0.002386456423471024,50.60498806486103,24748.575,1135714.0,892421.7,-0.0013942403450574181,0.006829623923629167,40,3.1999999999999997,569.9199999999983,178.09999999999945
AI_ENHANCED_LOSING,FROZEN,2026-03-27 14:30:07.140822,2026-03-27 14:30:07.140822,2026-03-27 14:40:50.170405367,24717.32,24701.36016469079,PE,24700.0,ATM,142.47999999999956,156.75859430406473,14.278594304065166,1,50,7123.999999999978,713.9297152032583,673.9297152032583,10.021472700775695,True,TARGET_ACHIEVED,11.744388729858997,AI enhanced frozen,0.5,-0.05,0.2,0.02,0.5198518236060945,-0.05849338462918185,0.21953099090824027,0.02244481757348552,0.0198518236060945,-0.008493384629181845,0.01953099090824026,0.002444817573485518,50.60498806486103,24748.575,1135714.0,892421.7,-0.0013942403450574181,0.006829623923629167,40,3.1999999999999997,569.9199999999983,178.09999999999945
TREND_FOLLOWING_OPTIMIZED,FROZEN,2026-03-27 14:30:07.140822,2026-03-27 14:30:07.140822,2026-03-27 14:35:25.756877828,24717.32,24377.28056693101,PE,24700.0,ATM,142.47999999999956,154.51398198568478,12.033981985685216,1,50,7123.999999999978,601.6990992842608,561.6990992842608,8.44608505452362,True,TARGET_ACHIEVED,11.855646758513782,Trend frozen,0.5,-0.05,0.2,0.02,0.5064669854961421,-0.04863319499383299,0.19123952551759377,0.01566905963622444,0.006466985496142108,0.00136680500616701,-0.008760474482406244,-0.00433094036377556,50.60498806486103,24748.575,1135714.0,892421.7,-0.0013942403450574181,0.006829623923629167,40,3.1999999999999997,569.9199999999983,178.09999999999945
VOLUME_SPIKE_LOSING,FROZEN,2026-03-27 14:30:07.140822,2026-03-27 14:30:07.140822,2026-03-27 14:38:53.006062205,24717.32,24473.538825359436,PE,24700.0,ATM,142.47999999999956,156.93332523562412,14.453325235624561,1,50,7123.999999999978,722.6662617812281,682.6662617812281,10.144108110348544,True,TARGET_ACHIEVED,9.843069612148662,Volume frozen,0.5,-0.05,0.2,0.02,0.5456553533035822,-0.046098201750121456,0.21568208184567172,0.018697373174909125,0.04565535330358217,0.0039017982498785464,0.015682081845671714,-0.0013026268250908753,50.60498806486103,24748.575,1135714.0,892421.7,-0.0013942403450574181,0.006829623923629167,40,3.1999999999999997,569.9199999999983,178.09999999999945
HIGH_VOLUME_LOSING,FROZEN,2026-03-27 14:30:07.140822,2026-03-27 14:30:07.140822,2026-03-27 14:39:45.725676561,24717.32,24476.509377729762,PE,24700.0,ATM,142.47999999999956,153.2798329031935,10.79983290319393,1,50,7123.999999999978,539.9916451596965,499.99164515969653,7.579893952269767,True,TARGET_ACHIEVED,11.344765981964976,High volume frozen,0.5,-0.05,0.2,0.02,0.4616303042513421,-0.050339736481685785,0.21366702239705487,0.01934206880396121,-0.038369695748657895,-0.00033973648168578174,0.013667022397054862,-0.0006579311960387899,50.60498806486103,24748.575,1135714.0,892421.7,-0.0013942403450574181,0.006829623923629167,40,3.1999999999999997,569.9199999999983,178.09999999999945
STRONG_MOMENTUM_LOSING,FROZEN,2026-03-27 14:30:07.140822,2026-03-27 14:30:07.140822,2026-03-27 14:35:26.329881067,24717.32,24477.608638291753,PE,24700.0,ATM,142.47999999999956,154.03353954114186,11.5535395411423,1,50,7123.999999999978,577.676977057115,537.676977057115,8.108885135557506,True,TARGET_ACHIEVED,6.194498734913497,Strong momentum frozen,0.5,-0.05,0.2,0.02,0.5106209029460866,-0.05210560440613593,0.18083679150101137,0.019075100968173483,0.010620902946086641,-0.0021056044061359275,-0.019163208498988643,-0.000924899031826517,50.60498806486103,24748.575,1135714.0,892421.7,-0.0013942403450574181,0.006829623923629167,40,3.1999999999999997,569.9199999999983,178.09999999999945
MACD_DIVERGENCE_LOSING,RE-OPTIMIZED,2026-03-27 14:30:07.140822,2026-03-27 14:30:07.140822,2026-03-27 14:40:59.395490785,24717.32,24242.112232383693,PE,24700.0,ATM,142.47999999999956,157.74530581446822,15.265305814468661,1,50,7123.999999999978,763.265290723433,723.265290723433,10.713999027560856,True,TARGET_ACHIEVED,6.148354275533171,MACD re-optimized,0.5,-0.05,0.2,0.02,0.5120292963823223,-0.04380215965803946,0.18208703136700577,0.02193423451692005,0.012029296382322308,0.006197840341960539,-0.01791296863299424,0.0019342345169200484,50.60498806486103,24748.575,1135714.0,892421.7,-0.0013942403450574181,0.006829623923629167,40,3.1999999999999997,569.9199999999983,178.09999999999945
WILLIAMS_REVERSAL_LOSING,RE-OPTIMIZED,2026-03-27 14:30:07.140822,2026-03-27 14:30:07.140822,2026-03-27 14:41:33.753746212,24717.32,24969.16714744271,PE,24700.0,ATM,142.47999999999956,155.7543075535001,13.274307553500535,1,50,7123.999999999978,663.7153776750267,623.7153776750267,9.316611140862278,True,TARGET_ACHIEVED,7.029335681225196,Williams re-optimized,0.5,-0.05,0.2,0.02,0.49780437514237247,-0.048384275623596325,0.1866047780074665,0.020517974693831383,-0.0021956248576275317,0.001615724376403678,-0.013395221992533513,0.0005179746938313821,50.60498806486103,24748.575,1135714.0,892421.7,-0.0013942403450574181,0.006829623923629167,40,3.1999999999999997,569.9199999999983,178.09999999999945
CCI_EXTREME_LOSING,RE-OPTIMIZED,2026-03-27 14:30:07.140822,2026-03-27 14:30:07.140822,2026-03-27 14:35:35.508735246,24717.32,24882.10442015349,PE,24700.0,ATM,142.47999999999956,157.68819184199705,15.20819184199749,1,50,7123.999999999978,760.4095920998745,720.4095920998745,10.673913420829265,True,TARGET_ACHIEVED,11.705617499533538,CCI re-optimized,0.5,-0.05,0.2,0.02,0.5322164055566357,-0.04364449763810127,0.21099598930579433,0.020762243935766672,0.03221640555663574,0.006355502361898732,0.010995989305794318,0.0007622439357666717,50.60498806486103,24748.575,1135714.0,892421.7,-0.0013942403450574181,0.006829623923629167,40,3.1999999999999997,569.9199999999983,178.09999999999945
MOMENTUM_REVERSAL_LOSING,RE-OPTIMIZED,2026-03-27 14:30:07.140822,2026-03-27 14:30:07.140822,2026-03-27 14:38:59.461599434,24717.32,24564.667722802475,PE,24700.0,ATM,142.47999999999956,157.34192679498742,14.861926794987852,1,50,7123.999999999978,743.0963397493927,703.0963397493927,10.430886296313798,True,TARGET_ACHIEVED,6.503946142767509,Momentum re-optimized,0.5,-0.05,0.2,0.02,0.4501333535626106,-0.0591636160635768,0.1941417698405693,0.024772518933648142,-0.04986664643738942,-0.009163616063576796,-0.005858230159430711,0.004772518933648141,50.60498806486103,24748.575,1135714.0,892421.7,-0.0013942403450574181,0.006829623923629167,40,3.1999999999999997,569.9199999999983,178.09999999999945
DAY_HIGH_LOW_OPTIMIZED,RE-OPTIMIZED,2026-03-27 14:30:07.140822,2026-03-27 14:30:07.140822,2026-03-27 14:38:32.166600309,24717.32,24912.5226211614,PE,24700.0,ATM,142.47999999999956,153.00548048438134,10.525480484381774,1,50,7123.999999999978,526.2740242190887,486.2740242190887,7.387338913799696,True,TARGET_ACHIEVED,9.409345729591609,Day high-low re-optimized,0.5,-0.05,0.2,0.02,0.46041564998675205,-0.04237415330491372,0.21580552587178745,0.016421276032031085,-0.03958435001324795,0.007625846695086286,0.015805525871787435,-0.0035787239679689158,50.60498806486103,24748.575,1135714.0,892421.7,-0.0013942403450574181,0.006829623923629167,40,3.1999999999999997,569.9199999999983,178.09999999999945
MULTI_TIMEFRAME_LOSING,FROZEN,2026-03-27 14:45:07.140822,2026-03-27 14:45:07.140822,2026-03-27 14:51:08.724993126,24726.45,25037.75921266728,PE,24700.0,ATM,142.47999999999956,158.13516381238495,15.655163812385382,1,50,7123.999999999978,782.758190619269,742.758190619269,10.987621990725314,True,TARGET_ACHIEVED,9.792263891068167,Multi-timeframe frozen,0.5,-0.05,0.2,0.02,0.5291363247936072,-0.0492400907988617,0.20986739413208166,0.022495944405778845,0.02913632479360717,0.0007599092011383035,0.009867394132081653,0.0024959444057788445,65.00050387987477,24716.8065,489352.0,953094.95,-0.0006882621199604255,0.0035160728693363714,40,3.1999999999999997,569.9199999999983,178.09999999999945
AI_ENHANCED_LOSING,FROZEN,2026-03-27 14:45:07.140822,2026-03-27 14:45:07.140822,2026-03-27 14:56:14.376208346,24726.45,25029.695669600416,PE,24700.0,ATM,142.47999999999956,155.46024995528683,12.980249955287263,1,50,7123.999999999978,649.0124977643632,609.0124977643632,9.11022596524937,True,TARGET_ACHIEVED,11.95390576452079,AI enhanced frozen,0.5,-0.05,0.2,0.02,0.4936022078905696,-0.05421065671763199,0.21445080176869522,0.023902388311996117,-0.006397792109430422,-0.004210656717631989,0.014450801768695204,0.003902388311996116,65.00050387987477,24716.8065,489352.0,953094.95,-0.0006882621199604255,0.0035160728693363714,40,3.1999999999999997,569.9199999999983,178.09999999999945
RSI_DIVERGENCE_LOSING,FROZEN,2026-03-27 14:45:07.140822,2026-03-27 14:45:07.140822,2026-03-27 14:56:56.088733859,24726.45,24761.9412190552,PE,24700.0,ATM,142.47999999999956,140.4611144232194,-2.01888557678015,1,50,7123.999999999978,-100.9442788390075,-140.9442788390075,-1.416960679941154,False,STOP_LOSS,6.672828617397162,RSI frozen,0.5,-0.05,0.2,0.02,0.4951734790926413,-0.05380053860824084,0.19828045484104065,0.016716437413641067,-0.004826520907358689,-0.0038005386082408388,-0.0017195451589593624,-0.003283562586358934,65.00050387987477,24716.8065,489352.0,953094.95,-0.0006882621199604255,0.0035160728693363714,40,3.1999999999999997,569.9199999999983,178.09999999999945
STOCHASTIC_OVERSOLD_LOSING,FROZEN,2026-03-27 14:45:07.140822,2026-03-27 14:45:07.140822,2026-03-27 14:52:24.444322538,24726.45,24305.278856751764,PE,24700.0,ATM,142.47999999999956,153.1955491784288,10.715549178429228,1,50,7123.999999999978,535.7774589214614,495.7774589214614,7.520739176325983,True,TARGET_ACHIEVED,11.621753515430441,Stochastic frozen,0.5,-0.05,0.2,0.02,0.46666537225528293,-0.05402799703392084,0.19562396814887306,0.015049861506149814,-0.03333462774471707,-0.004027997033920837,-0.004376031851126949,-0.004950138493850186,65.00050387987477,24716.8065,489352.0,953094.95,-0.0006882621199604255,0.0035160728693363714,40,3.1999999999999997,569.9199999999983,178.09999999999945
TREND_FOLLOWING_OPTIMIZED,FROZEN,2026-03-27 14:45:07.140822,2026-03-27 14:45:07.140822,2026-03-27 14:52:24.858992544,24726.45,25092.698396888078,PE,24700.0,ATM,142.47999999999956,139.56514420719154,-2.9148557928080265,1,50,7123.999999999978,-145.74278964040133,-185.74278964040133,-2.0457999668781834,False,STOP_LOSS,8.063121178998902,Trend frozen,0.5,-0.05,0.2,0.02,0.5477239302173338,-0.046185225129531646,0.21258454089778972,0.022365097922737307,0.04772393021733379,0.003814774870468357,0.012584540897789709,0.0023650979227373067,65.00050387987477,24716.8065,489352.0,953094.95,-0.0006882621199604255,0.0035160728693363714,40,3.1999999999999997,569.9199999999983,178.09999999999945
MACD_DIVERGENCE_LOSING,RE-OPTIMIZED,2026-03-27 14:45:07.140822,2026-03-27 14:45:07.140822,2026-03-27 14:54:42.211771992,24726.45,24735.334284667002,PE,24700.0,ATM,142.47999999999956,155.40643371600345,12.926433716003885,1,50,7123.999999999978,646.3216858001942,606.3216858001942,9.072454882091469,True,TARGET_ACHIEVED,8.11303454845402,MACD re-optimized,0.5,-0.05,0.2,0.02,0.4899120162074783,-0.040957116630272676,0.18701189051085465,0.01652017220334302,-0.010087983792521682,0.009042883369727327,-0.01298810948914536,-0.0034798277966569813,65.00050387987477,24716.8065,489352.0,953094.95,-0.0006882621199604255,0.0035160728693363714,40,3.1999999999999997,569.9199999999983,178.09999999999945
MOMENTUM_REVERSAL_LOSING,RE-OPTIMIZED,2026-03-27 14:45:07.140822,2026-03-27 14:45:07.140822,2026-03-27 14:51:22.320852035,24726.45,24846.153328502474,PE,24700.0,ATM,142.47999999999956,154.56547229065487,12.085472290655304,1,50,7123.999999999978,604.2736145327651,564.2736145327651,8.482223673957986,True,TARGET_ACHIEVED,9.518029401103142,Momentum re-optimized,0.5,-0.05,0.2,0.02,0.5220100220513105,-0.04574372329319419,0.19951054038679755,0.020375163043603938,0.02201002205131053,0.004256276706805812,-0.0004894596132024587,0.0003751630436039377,65.00050387987477,24716.8065,489352.0,953094.95,-0.0006882621199604255,0.0035160728693363714,40,3.1999999999999997,569.9199999999983,178.09999999999945
MULTI_TIMEFRAME_LOSING,FROZEN,2026-03-27 15:00:07.140822,2026-03-27 15:00:07.140822,2026-03-27 15:05:39.576753740,24763.92,24946.961589613682,PE,24700.0,ITM,142.47999999999956,154.23654845832917,11.756548458329604,1,50,7123.999999999978,587.8274229164801,547.8274229164801,8.251367531112885,True,TARGET_ACHIEVED,5.399440138332662,Multi-timeframe frozen,0.5,-0.05,0.2,0.02,0.47868529002378907,-0.05923249272801795,0.2129844634011957,0.024258237151299905,-0.021314709976210933,-0.009232492728017946,0.01298446340119569,0.004258237151299905,56.47324077370317,24769.193,1558340.0,946914.85,-0.0005432374205829316,0.002357461985016953,40,3.1999999999999997,569.9199999999983,178.09999999999945
AI_ENHANCED_LOSING,FROZEN,2026-03-27 15:00:07.140822,2026-03-27 15:00:07.140822,2026-03-27 15:07:52.742767162,24763.92,25124.25963766289,PE,24700.0,ITM,142.47999999999956,155.63889741903392,13.15889741903436,1,50,7123.999999999978,657.944870951718,617.944870951718,9.235610204263336,True,TARGET_ACHIEVED,5.1167785875729175,AI enhanced frozen,0.5,-0.05,0.2,0.02,0.5340362017225992,-0.05900173504138223,0.2020048322925948,0.016038497657201393,0.034036201722599246,-0.009001735041382228,0.0020048322925947937,-0.003961502342798608,56.47324077370317,24769.193,1558340.0,946914.85,-0.0005432374205829316,0.002357461985016953,40,3.1999999999999997,569.9199999999983,178.09999999999945
RSI_DIVERGENCE_LOSING,FROZEN,2026-03-27 15:00:07.140822,2026-03-27 15:00:07.140822,2026-03-27 15:08:06.550596732,24763.92,24656.955071337903,PE,24700.0,ITM,142.47999999999956,157.29690121670467,14.816901216705105,1,50,7123.999999999978,740.8450608352553,700.8450608352553,10.399284963998563,True,TARGET_ACHIEVED,9.469508960714988,RSI frozen,0.5,-0.05,0.2,0.02,0.4875656579097963,-0.05579700157240122,0.1992796513127774,0.02148136883626959,-0.01243434209020372,-0.00579700157240122,-0.0007203486872226217,0.0014813688362695886,56.47324077370317,24769.193,1558340.0,946914.85,-0.0005432374205829316,0.002357461985016953,40,3.1999999999999997,569.9199999999983,178.09999999999945
